Time,Colour_p4_01,Colour_p4_02,Colour_p4_03
8.140,2.000,2.000,2.000,
8.150,2.000,2.000,2.000,
8.160,2.000,2.000,2.000,
8.170,2.000,2.000,6.000,
8.180,2.000,2.000,6.000,
8.190,4.000,2.000,6.000,
8.200,4.000,2.000,6.000,
8.210,4.000,2.000,6.000,
8.220,4.000,2.000,6.000,
8.230,4.000,2.000,6.000,
8.240,4.000,2.000,6.000,
8.250,4.000,2.000,6.000,
8.260,4.000,2.000,6.000,
8.270,4.000,2.000,6.000,
8.280,4.000,2.000,6.000,
8.290,4.000,2.000,6.000,
8.300,4.000,2.000,6.000,
8.310,4.000,2.000,6.000,
8.320,4.000,2.000,6.000,
8.330,4.000,2.000,6.000,
8.340,4.000,2.000,6.000,
8.350,4.000,2.000,6.000,
8.360,6.000,2.000,6.000,
8.370,6.000,2.000,6.000,
8.380,6.000,2.000,6.000,
8.390,6.000,2.000,6.000,
8.400,6.000,2.000,6.000,
8.410,6.000,2.000,6.000,
8.420,6.000,2.000,6.000,
8.430,6.000,2.000,6.000,
8.440,6.000,2.000,6.000,
8.450,6.000,2.000,6.000,
8.460,6.000,2.000,6.000,
8.470,6.000,2.000,6.000,
8.480,6.000,6.000,6.000,
8.490,6.000,6.000,6.000,
8.500,6.000,6.000,6.000,
8.510,6.000,6.000,6.000,
8.520,6.000,6.000,6.000,
8.530,6.000,6.000,6.000,
8.540,6.000,6.000,6.000,
8.550,6.000,6.000,6.000,
8.560,6.000,6.000,6.000,
8.570,6.000,6.000,6.000,
8.580,6.000,6.000,6.000,
8.590,6.000,6.000,6.000,
8.600,6.000,6.000,6.000,
8.610,6.000,6.000,6.000,
8.620,6.000,6.000,6.000,
8.630,6.000,6.000,6.000,
8.640,6.000,6.000,6.000,
8.650,6.000,6.000,6.000,
8.660,6.000,6.000,6.000,
8.670,6.000,6.000,6.000,
8.680,6.000,6.000,6.000,
8.690,6.000,6.000,6.000,
8.700,6.000,6.000,6.000,
8.710,6.000,6.000,6.000,
8.720,6.000,6.000,6.000,
8.730,6.000,6.000,6.000,
8.740,6.000,6.000,6.000,
8.750,6.000,6.000,6.000,
8.760,6.000,6.000,6.000,
8.770,6.000,6.000,6.000,
8.780,6.000,6.000,6.000,
8.790,6.000,6.000,6.000,
8.800,6.000,6.000,6.000,
8.810,6.000,6.000,6.000,
8.820,6.000,6.000,6.000,
8.830,6.000,6.000,6.000,
8.840,6.000,6.000,6.000,
8.850,6.000,6.000,6.000,
8.860,6.000,6.000,6.000,
8.870,6.000,6.000,6.000,
8.880,6.000,6.000,6.000,
8.890,6.000,6.000,6.000,
8.900,6.000,6.000,6.000,
8.910,6.000,6.000,6.000,
8.920,6.000,6.000,6.000,
8.930,6.000,6.000,6.000,
8.940,6.000,6.000,6.000,
8.950,6.000,6.000,6.000,
8.960,6.000,6.000,6.000,
8.970,6.000,6.000,6.000,
8.980,6.000,6.000,6.000,
8.990,6.000,6.000,6.000,
9.000,6.000,6.000,6.000,
9.010,6.000,6.000,6.000,
9.020,6.000,6.000,6.000,
9.030,6.000,6.000,6.000,
9.040,6.000,6.000,6.000,
9.050,6.000,6.000,6.000,
9.060,6.000,6.000,6.000,
9.070,6.000,6.000,6.000,
9.080,6.000,6.000,6.000,
9.090,6.000,6.000,6.000,
9.100,6.000,6.000,6.000,
9.110,6.000,6.000,6.000,
9.120,6.000,6.000,6.000,
9.130,6.000,6.000,6.000,
9.140,6.000,6.000,6.000,
9.150,6.000,6.000,6.000,
9.160,6.000,6.000,6.000,
9.170,6.000,6.000,6.000,
9.180,6.000,6.000,6.000,
9.190,6.000,6.000,6.000,
9.200,6.000,6.000,6.000,
9.210,6.000,6.000,6.000,
9.220,6.000,6.000,6.000,
9.230,6.000,6.000,6.000,
9.240,6.000,6.000,6.000,
9.250,6.000,6.000,6.000,
9.260,6.000,6.000,6.000,
9.270,6.000,6.000,6.000,
9.280,6.000,6.000,6.000,
9.290,6.000,6.000,6.000,
9.300,6.000,6.000,6.000,
9.310,6.000,6.000,6.000,
9.320,6.000,6.000,6.000,
9.330,6.000,6.000,6.000,
9.340,6.000,6.000,6.000,
9.350,6.000,6.000,6.000,
9.360,6.000,6.000,6.000,
9.370,6.000,6.000,6.000,
9.380,6.000,6.000,6.000,
9.390,6.000,6.000,6.000,
9.400,6.000,6.000,6.000,
9.410,6.000,6.000,6.000,
9.420,6.000,6.000,6.000,
9.430,6.000,6.000,6.000,
9.440,6.000,6.000,6.000,
9.450,6.000,6.000,6.000,
9.460,6.000,6.000,6.000,
9.470,6.000,6.000,6.000,
9.480,6.000,6.000,6.000,
9.490,6.000,6.000,6.000,
9.500,6.000,6.000,6.000,
9.510,6.000,6.000,6.000,
9.520,6.000,6.000,6.000,
9.530,6.000,6.000,6.000,
9.540,6.000,6.000,6.000,
9.550,6.000,6.000,6.000,
9.560,6.000,6.000,6.000,
9.570,6.000,6.000,6.000,
9.580,6.000,6.000,6.000,
9.590,6.000,6.000,6.000,
9.600,6.000,6.000,6.000,
9.610,6.000,6.000,6.000,
9.620,6.000,6.000,6.000,
9.630,6.000,6.000,6.000,
9.640,6.000,6.000,6.000,
9.650,6.000,6.000,6.000,
9.660,6.000,6.000,6.000,
9.670,6.000,6.000,6.000,
9.680,6.000,6.000,6.000,
9.690,6.000,6.000,6.000,
9.700,6.000,6.000,6.000,
9.710,6.000,6.000,6.000,
9.720,6.000,6.000,6.000,
9.730,6.000,6.000,6.000,
9.740,6.000,6.000,6.000,
9.750,6.000,6.000,6.000,
9.760,6.000,6.000,6.000,
9.770,6.000,6.000,6.000,
9.780,6.000,6.000,6.000,
9.790,6.000,6.000,6.000,
9.800,6.000,6.000,6.000,
9.810,6.000,6.000,6.000,
9.820,6.000,6.000,6.000,
9.830,6.000,6.000,6.000,
9.840,6.000,6.000,6.000,
9.850,6.000,6.000,6.000,
9.860,6.000,6.000,6.000,
9.870,6.000,6.000,6.000,
9.880,6.000,6.000,6.000,
9.890,6.000,6.000,6.000,
9.900,6.000,6.000,6.000,
9.910,6.000,6.000,6.000,
9.920,6.000,6.000,6.000,
9.930,6.000,6.000,6.000,
9.940,6.000,6.000,6.000,
9.950,6.000,6.000,6.000,
9.960,6.000,6.000,6.000,
9.970,6.000,6.000,6.000,
9.980,6.000,6.000,6.000,
9.990,6.000,6.000,6.000,
10.000,6.000,6.000,6.000,
10.010,6.000,6.000,6.000,
10.020,6.000,6.000,6.000,
10.030,6.000,6.000,6.000,
10.040,6.000,6.000,6.000,
10.050,6.000,6.000,6.000,
10.060,6.000,6.000,6.000,
10.070,6.000,6.000,6.000,
10.080,6.000,6.000,6.000,
10.090,6.000,6.000,6.000,
10.100,6.000,6.000,6.000,
10.110,6.000,6.000,6.000,
10.120,6.000,6.000,6.000,
10.130,6.000,6.000,6.000,
10.140,6.000,6.000,6.000,
10.150,6.000,6.000,6.000,
10.160,6.000,6.000,6.000,
10.170,6.000,6.000,6.000,
10.180,6.000,6.000,6.000,
10.190,6.000,6.000,6.000,
10.200,6.000,6.000,6.000,
10.210,4.000,6.000,6.000,
10.220,0.000,6.000,6.000,
10.230,0.000,6.000,6.000,
10.240,1.000,6.000,6.000,
10.250,0.000,6.000,6.000,
10.260,0.000,6.000,6.000,
10.270,0.000,6.000,3.000,
10.280,0.000,2.000,5.000,
10.290,1.000,1.000,1.000,
10.300,1.000,5.000,1.000,
10.310,1.000,5.000,5.000,
10.320,1.000,0.000,5.000,
10.330,1.000,1.000,5.000,
10.340,0.000,1.000,5.000,
10.350,0.000,1.000,5.000,
10.360,0.000,1.000,5.000,
10.370,0.000,0.000,5.000,
10.380,0.000,0.000,1.000,
10.390,0.000,0.000,1.000,
10.400,0.000,0.000,1.000,
10.410,0.000,0.000,1.000,
10.420,0.000,0.000,5.000,
10.430,0.000,0.000,5.000,
10.440,0.000,0.000,5.000,
10.450,0.000,0.000,1.000,
10.460,0.000,0.000,1.000,
10.470,0.000,0.000,5.000,
10.480,0.000,0.000,1.000,
10.490,0.000,0.000,1.000,
10.500,1.000,1.000,1.000,
10.510,0.000,0.000,5.000,
10.520,0.000,0.000,5.000,
10.530,0.000,0.000,1.000,
10.540,0.000,0.000,1.000,
10.550,0.000,0.000,1.000,
10.560,0.000,0.000,1.000,
10.570,0.000,0.000,1.000,
10.580,0.000,0.000,1.000,
10.590,0.000,0.000,5.000,
10.600,0.000,0.000,5.000,
10.610,0.000,0.000,1.000,
10.620,0.000,0.000,1.000,
10.630,0.000,0.000,5.000,
10.640,0.000,0.000,1.000,
10.650,0.000,0.000,1.000,
10.660,0.000,1.000,5.000,
10.670,0.000,1.000,5.000,
10.680,0.000,0.000,5.000,
10.690,0.000,0.000,5.000,
10.700,0.000,0.000,1.000,
10.710,1.000,0.000,1.000,
10.720,0.000,0.000,1.000,
10.730,0.000,0.000,5.000,
10.740,0.000,0.000,5.000,
10.750,0.000,0.000,5.000,
10.760,0.000,0.000,5.000,
10.770,0.000,0.000,5.000,
10.780,0.000,0.000,5.000,
10.790,0.000,0.000,5.000,
10.800,0.000,0.000,5.000,
10.810,0.000,0.000,1.000,
10.820,0.000,0.000,1.000,
10.830,0.000,0.000,5.000,
10.840,0.000,0.000,5.000,
10.850,0.000,0.000,1.000,
10.860,0.000,0.000,1.000,
10.870,0.000,0.000,5.000,
10.880,0.000,1.000,5.000,
10.890,0.000,1.000,5.000,
10.900,0.000,0.000,1.000,
10.910,0.000,0.000,1.000,
10.920,0.000,0.000,1.000,
10.930,0.000,0.000,5.000,
10.940,0.000,0.000,1.000,
10.950,0.000,0.000,1.000,
10.960,0.000,0.000,1.000,
10.970,0.000,0.000,1.000,
10.980,0.000,0.000,5.000,
10.990,0.000,0.000,5.000,
11.000,0.000,0.000,5.000,
11.010,0.000,0.000,5.000,
11.020,-,0.000,5.000,
11.030,-,0.000,5.000,
11.040,-,0.000,5.000,
11.050,-,0.000,5.000,
11.060,-,0.000,1.000,
11.070,-,0.000,5.000,
11.080,-,0.000,5.000,
11.090,-,1.000,5.000,
11.100,-,0.000,1.000,
11.110,-,0.000,5.000,
11.120,-,0.000,1.000,
11.130,-,0.000,1.000,
11.140,-,0.000,1.000,
11.150,-,0.000,1.000,
11.160,-,0.000,5.000,
11.170,-,0.000,5.000,
11.180,-,0.000,1.000,
11.190,-,0.000,5.000,
11.200,-,0.000,5.000,
11.210,-,1.000,1.000,
11.220,-,0.000,1.000,
11.230,-,0.000,5.000,
11.240,-,0.000,5.000,
11.250,-,0.000,1.000,
11.260,-,0.000,1.000,
11.270,-,0.000,5.000,
11.280,-,0.000,5.000,
11.290,-,0.000,1.000,
11.300,-,0.000,5.000,
11.310,-,0.000,1.000,
11.320,-,0.000,1.000,
11.330,-,1.000,5.000,
11.340,-,0.000,5.000,
11.350,-,0.000,1.000,
11.360,-,0.000,5.000,
11.370,-,0.000,5.000,
11.380,-,0.000,5.000,
11.390,-,0.000,1.000,
11.400,-,0.000,5.000,
11.410,-,0.000,5.000,
11.420,-,1.000,5.000,
11.430,-,-,1.000,
11.440,-,-,5.000,
11.450,-,-,5.000,
11.460,-,-,5.000,
11.470,-,-,1.000,
11.480,-,-,1.000,
11.490,-,-,1.000,
11.500,-,-,5.000,
11.510,-,-,1.000,
11.520,-,-,5.000,
11.530,-,-,5.000,
11.540,-,-,1.000,
11.550,-,-,5.000,
11.560,-,-,5.000,
11.570,-,-,1.000,
11.580,-,-,5.000,
11.590,-,-,1.000,
11.600,-,-,1.000,
11.610,-,-,1.000,
11.620,-,-,5.000,
11.630,-,-,1.000,
11.640,-,-,5.000,
11.650,-,-,1.000,
11.660,-,-,5.000,
11.670,-,-,1.000,
11.680,-,-,5.000,
11.690,-,-,5.000,
11.700,-,-,1.000,
11.710,-,-,5.000,
11.720,-,-,5.000,
11.730,-,-,1.000,
11.740,-,-,5.000,
11.750,-,-,5.000,
11.760,-,-,5.000,
11.770,-,-,5.000,
11.780,-,-,1.000,
11.790,-,-,1.000,
11.800,-,-,5.000,
11.810,-,-,5.000,
11.820,-,-,1.000,
11.830,-,-,1.000,
11.840,-,-,5.000,
11.850,-,-,5.000,
11.860,-,-,5.000,
11.870,-,-,5.000,
11.880,-,-,5.000,
11.890,-,-,5.000,
11.900,-,-,5.000,
11.910,-,-,5.000,
11.920,-,-,1.000,
11.930,-,-,1.000,
11.940,-,-,1.000,
11.950,-,-,1.000,
11.960,-,-,5.000,
11.970,-,-,5.000,
11.980,-,-,5.000,
11.990,-,-,1.000,
12.000,-,-,5.000,
