Time,Colour_p4_01,Colour_p4_02,Colour_p4_03,Colour_p4_04,Colour_p4_05,Colour_p4_06,Colour_p4_07,Colour_p4_08,Colour_p4_09,Colour_p4_10
21.780,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.790,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.800,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.810,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.820,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.830,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.840,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.850,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.860,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.870,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.880,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.890,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.900,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.910,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.920,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.930,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.940,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.950,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.960,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.970,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.980,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
21.990,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.000,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.010,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.020,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.030,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.040,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.050,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.060,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.070,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.080,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.090,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.100,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.110,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.120,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.130,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.140,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.150,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.160,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.170,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.180,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.190,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.200,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.210,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.220,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.230,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.240,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.250,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.260,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.270,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.280,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.290,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.300,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.310,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.320,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.330,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.340,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.350,-,-,0.000,-,-,6.000,-,0.000,0.000,-,
22.360,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.370,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.380,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.390,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.400,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.410,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.420,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.430,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.440,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.450,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.460,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.470,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.480,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.490,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.500,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.510,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.520,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.530,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.540,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.550,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.560,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.570,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.580,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.590,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.600,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.610,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.620,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.630,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.640,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.650,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.660,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.670,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.680,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.690,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.700,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.710,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.720,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.730,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.740,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.750,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.760,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.770,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.780,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.790,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.800,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.810,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.820,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.830,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.840,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.850,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.860,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.870,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.880,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.890,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.900,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.910,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.920,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.930,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.940,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.950,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.960,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.970,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.980,-,-,0.000,-,-,6.000,-,-,0.000,-,
22.990,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.000,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.010,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.020,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.030,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.040,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.050,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.060,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.070,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.080,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.090,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.100,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.110,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.120,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.130,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.140,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.150,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.160,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.170,-,-,0.000,-,-,6.000,-,-,0.000,-,
23.180,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.190,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.200,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.210,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.220,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.230,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.240,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.250,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.260,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.270,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.280,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.290,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.300,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.310,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.320,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.330,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.340,-,-,0.000,-,-,2.000,-,-,0.000,-,
23.350,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.360,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.370,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.380,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.390,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.400,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.410,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.420,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.430,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.440,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.450,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.460,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.470,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.480,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.490,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.500,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.510,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.520,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.530,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.540,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.550,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.560,-,-,0.000,-,-,1.000,-,-,0.000,-,
23.570,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.580,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.590,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.600,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.610,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.620,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.630,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.640,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.650,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.660,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.670,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.680,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.690,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.700,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.710,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.720,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.730,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.740,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.750,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.760,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.770,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.780,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.790,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.800,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.810,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.820,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.830,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.840,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.850,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.860,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.870,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.880,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.890,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.900,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.910,-,-,0.000,-,-,0.000,-,-,0.000,-,
23.920,-,-,-,-,-,0.000,-,-,0.000,-,
23.930,-,-,-,-,-,0.000,-,-,0.000,-,
23.940,-,-,-,-,-,0.000,-,-,0.000,-,
23.950,-,-,-,-,-,0.000,-,-,0.000,-,
23.960,-,-,-,-,-,0.000,-,-,0.000,-,
23.970,-,-,-,-,-,0.000,-,-,0.000,-,
23.980,-,-,-,-,-,0.000,-,-,0.000,-,
23.990,-,-,-,-,-,0.000,-,-,0.000,-,
24.000,-,-,-,-,-,0.000,-,-,0.000,-,
24.010,-,-,-,-,-,0.000,-,-,0.000,-,
24.020,-,-,-,-,-,0.000,-,-,0.000,-,
24.030,-,-,-,-,-,0.000,-,-,0.000,-,
24.040,-,-,-,-,-,0.000,-,-,0.000,-,
24.050,-,-,-,-,-,0.000,-,-,0.000,-,
24.060,-,-,-,-,-,0.000,-,-,0.000,-,
24.070,-,-,-,-,-,0.000,-,-,0.000,-,
24.080,-,-,-,-,-,0.000,-,-,0.000,-,
24.090,-,-,-,-,-,0.000,-,-,0.000,-,
24.100,-,-,-,-,-,0.000,-,-,0.000,-,
24.110,-,-,-,-,-,0.000,-,-,0.000,-,
24.120,-,-,-,-,-,0.000,-,-,0.000,-,
24.130,-,-,-,-,-,0.000,-,-,0.000,-,
24.140,-,-,-,-,-,0.000,-,-,0.000,-,
24.150,-,-,-,-,-,0.000,-,-,0.000,-,
24.160,-,-,-,-,-,0.000,-,-,0.000,-,
24.170,-,-,-,-,-,0.000,-,-,0.000,-,
24.180,-,-,-,-,-,0.000,-,-,0.000,-,
24.190,-,-,-,-,-,0.000,-,-,0.000,-,
24.200,-,-,-,-,-,0.000,-,-,0.000,-,
24.210,-,-,-,-,-,0.000,-,-,0.000,-,
24.220,-,-,-,-,-,0.000,-,-,0.000,-,
24.230,-,-,-,-,-,0.000,-,-,0.000,-,
24.240,-,-,-,-,-,0.000,-,-,0.000,-,
24.250,-,-,-,-,-,0.000,-,-,0.000,-,
24.260,-,-,-,-,-,0.000,-,-,0.000,-,
24.270,-,-,-,-,-,0.000,-,-,0.000,-,
24.280,-,-,-,-,-,0.000,-,-,0.000,-,
24.290,-,-,-,-,-,0.000,-,-,0.000,-,
24.300,-,-,-,-,-,0.000,-,-,0.000,-,
24.310,-,-,-,-,-,0.000,-,-,0.000,-,
24.320,-,-,-,-,-,0.000,-,-,0.000,-,
24.330,-,-,-,-,-,0.000,-,-,0.000,-,
24.340,-,-,-,-,-,0.000,-,-,0.000,-,
24.350,-,-,-,-,-,0.000,-,-,0.000,-,
24.360,-,-,-,-,-,0.000,-,-,0.000,-,
24.370,-,-,-,-,-,0.000,-,-,0.000,-,
24.380,-,-,-,-,-,0.000,-,-,0.000,-,
24.390,-,-,-,-,-,0.000,-,-,0.000,-,
24.400,-,-,-,-,-,0.000,-,-,0.000,-,
24.410,-,-,-,-,-,0.000,-,-,0.000,-,
24.420,-,-,-,-,-,0.000,-,-,0.000,-,
24.430,-,-,-,-,-,0.000,-,-,0.000,-,
24.440,-,-,-,-,-,0.000,-,-,0.000,-,
24.450,-,-,-,-,-,0.000,-,-,0.000,-,
24.460,-,-,-,-,-,0.000,-,-,0.000,-,
24.470,-,-,-,-,-,0.000,-,-,0.000,-,
24.480,-,-,-,-,-,0.000,-,-,0.000,-,
24.490,-,-,-,-,-,0.000,-,-,0.000,-,
24.500,-,-,-,-,-,0.000,-,-,0.000,-,
24.510,-,-,-,-,-,0.000,-,-,0.000,-,
24.520,-,-,-,-,-,0.000,-,-,0.000,-,
24.530,-,-,-,-,-,0.000,-,-,0.000,-,
24.540,-,-,-,-,-,0.000,-,-,0.000,-,
24.550,-,-,-,-,-,0.000,-,-,0.000,-,
24.560,-,-,-,-,-,0.000,-,-,0.000,-,
24.570,-,-,-,-,-,0.000,-,-,0.000,-,
24.580,-,-,-,-,-,0.000,-,-,0.000,-,
24.590,-,-,-,-,-,0.000,-,-,0.000,-,
24.600,-,-,-,-,-,0.000,-,-,0.000,-,
24.610,-,-,-,-,-,0.000,-,-,0.000,-,
24.620,-,-,-,-,-,0.000,-,-,0.000,-,
24.630,-,-,-,-,-,0.000,-,-,0.000,-,
24.640,-,-,-,-,-,0.000,-,-,0.000,-,
24.650,-,-,-,-,-,0.000,-,-,0.000,-,
24.660,-,-,-,-,-,0.000,-,-,0.000,-,
24.670,-,-,-,-,-,0.000,-,-,0.000,-,
24.680,-,-,-,-,-,0.000,-,-,0.000,-,
24.690,-,-,-,-,-,0.000,-,-,0.000,-,
24.700,-,-,-,-,-,0.000,-,-,0.000,-,
24.710,-,-,-,-,-,0.000,-,-,0.000,-,
24.720,-,-,-,-,-,0.000,-,-,0.000,-,
24.730,-,-,-,-,-,0.000,-,-,0.000,-,
24.740,-,-,-,-,-,0.000,-,-,0.000,-,
24.750,-,-,-,-,-,0.000,-,-,0.000,-,
24.760,-,-,-,-,-,0.000,-,-,0.000,-,
24.770,-,-,-,-,-,0.000,-,-,0.000,-,
24.780,-,-,-,-,-,0.000,-,-,0.000,-,
24.790,-,-,-,-,-,0.000,-,-,0.000,-,
24.800,-,-,-,-,-,0.000,-,-,0.000,-,
24.810,-,-,-,-,-,0.000,-,-,0.000,-,
24.820,-,-,-,-,-,0.000,-,-,0.000,-,
24.830,-,-,-,-,-,0.000,-,-,0.000,-,
24.840,-,-,-,-,-,0.000,-,-,0.000,-,
24.850,-,-,-,-,-,0.000,-,-,0.000,-,
24.860,-,-,-,-,-,0.000,-,-,0.000,-,
24.870,-,-,-,-,-,0.000,-,-,0.000,-,
24.880,-,-,-,-,-,0.000,-,-,0.000,-,
24.890,-,-,-,-,-,0.000,-,-,0.000,-,
24.900,-,-,-,-,-,0.000,-,-,0.000,-,
24.910,-,-,-,-,-,0.000,-,-,0.000,-,
24.920,-,-,-,-,-,0.000,-,-,0.000,-,
24.930,-,-,-,-,-,0.000,-,-,0.000,-,
24.940,-,-,-,-,-,0.000,-,-,0.000,-,
24.950,-,-,-,-,-,0.000,-,-,0.000,-,
24.960,-,-,-,-,-,0.000,-,-,0.000,-,
24.970,-,-,-,-,-,0.000,-,-,0.000,-,
24.980,-,-,-,-,-,0.000,-,-,0.000,-,
24.990,-,-,-,-,-,0.000,-,-,0.000,-,
25.000,-,-,-,-,-,0.000,-,-,0.000,-,
25.010,-,-,-,-,-,0.000,-,-,0.000,-,
25.020,-,-,-,-,-,0.000,-,-,0.000,-,
25.030,-,-,-,-,-,0.000,-,-,-,-,
25.040,-,-,-,-,-,0.000,-,-,-,-,
25.050,-,-,-,-,-,0.000,-,-,-,-,
25.060,-,-,-,-,-,0.000,-,-,-,-,
25.070,-,-,-,-,-,0.000,-,-,-,-,
25.080,-,-,-,-,-,0.000,-,-,-,-,
